Status,County,Area,Area Name,List #,Address,Price,Years Old,Agent ID,Beds,F. Baths,P. Baths,Style,Contact,Contact Phone,Office,Sold Price,Closing Date,Selling Agent ID,Selling Office ID
Sold,EAL,202004,Lawrenceville,307900,4217 CALVIN ST,"28,500",999,204248,3,1,0,OVER 2,SCATS,412-661-9080,27301,"25,000",09/28/2000,  ,27301
Sold,EAL,202004,Lawrenceville,272736,4408 DAVISON ST,"28,500",89,205061,2,1,0,OVER 2,LISTING AGENT,412-681-0042,56301,"27,000",04/11/2000,  ,69901
Sold,EAL,202004,Lawrenceville,439271,4912 Hatfield St,"28,500",999,201105,3,1,  ,OVER 2,Sandy x 213,412-521-5500,13220,"28,750",02/28/2003,  ,13220
Sold,EAL,202004,Lawrenceville,106758,3732 LIBERTY AV,"28,500",76,  ,2,1,1,2 ST,LISTING AGENT,412-681-0042,56301,"22,000",05/09/1997,  ,56301
Sold,EAL,202004,Lawrenceville,134419,329 37TH ST,"28,500",999,  ,4,1,1,OVER 2,SCATS,412-661-9080,27301,"27,000",01/24/1997,  ,27301
Sold,EAL,202004,Lawrenceville,179324,4011 FOSTER ST,"28,500",999,  ,2,1,0,2 ST,SANDY PALUMBO,412-361-4000,13409,"23,500",04/10/1998,  ,13409
Sold,EAL,202004,Lawrenceville,856504,6910 BUTLER,"28,500",  ,217785,3,1,  ,2 ST,DONNA,412-475-0995,58201,"16,000",04/05/2011,217785,58201
Sold,EAL,202004,Lawrenceville,262243,3612 DENNY ST,"28,000",999,205061,4,2,0,OVER 2,LISTING AGENT,412-681-0042,56301,"24,000",06/07/2000,  ,69901
Sold,EAL,202004,Lawrenceville,276110,5130 DRESDEN WY,"28,000",90,200093,2,1,1,2 ST,PHIL ANTHONY,412-461-5209,73401,"18,750",11/01/2000,  ,73401
Sold,EAL,202004,Lawrenceville,245558,172 39TH ST,"28,000",99,208970,2,1,1,2 ST,SHERRI AKITOYE,412-955-6304,13611,"23,500",12/15/1999,  ,58201
Sold,EAL,202004,Lawrenceville,421316,6622 BUTLER STREET,"28,000",102,201231,2,1,1,2 ST,HUD LISTOR,412-731-7990,62201,"25,200",01/14/2003,  ,36701
Sold,EAL,202004,Lawrenceville,83020,4215 DUNKELD WY,"28,000",999,  ,2,1,0,2 ST,CHAS MORRISON,412-561-3686,32401,"24,000",02/28/1995,  ,32401
Sold,EAL,202004,Lawrenceville,197189,5131 CARNEGIE ST,"28,000",99,  ,2,1,0,2 ST,M DEPASQUALE,412-683-0924,13409,"24,000",10/29/1998,  ,13407
Sold,EAL,202004,Lawrenceville,291012,176 42ND ST,"27,900",999,201105,3,1,0,OVER 2,SANDY X 213,412-521-5500,13220,"27,600",11/13/2000,  ,13220
Sold,EAL,202004,Lawrenceville,277276,5312 HOLMES ST,"27,900",89,202001,2,1,0,2 ST,LISTOR,412-682-3452,27301,"21,000",02/11/2000,  ,69901
Sold,EAL,202004,Lawrenceville,176506,119 53RD ST,"27,900",100,  ,3,1,0,2 ST,PAULINE WAIDE,412-241-4200,67301,"29,000",11/20/1997,  ,15122
Sold,EAL,202004,Lawrenceville,477461,4811 HATFIELD ST,"27,900",999,205538,2,1,  ,2 ST,SLSMAN,412-967-7117,13401,"28,500",12/11/2003,  ,35901
Sold,EAL,202004,Lawrenceville,878443,184 1/2 43 1/2 Street,"27,900",161,218465,2,1,  ,OVER 2,Ron Cehelsky,412-952-8897,28101,"35,000",08/10/2011,215087,13620
Sold,EAL,202004,Lawrenceville,332128,4403 DAVISON ST,"27,500",999,201105,2,1,0,OVER 2,SANDY X213,412-521-5500,13220,"25,000",06/15/2001,  ,10000
Sold,EAL,202004,Lawrenceville,265779,4919 BUTLER ST,"27,500",999,201105,4,1,0,OVER 2,SANDY DETEMPLE,412-521-5500,13220,"25,000",03/10/2000,  ,13220
Sold,EAL,202004,Lawrenceville,95504,339 MAIN ST,"27,500",999,  ,3,2,0,OVER 2,SHERRI X 215,412-521-5500,13220,"21,000",03/27/1995,  ,11201
Sold,EAL,202004,Lawrenceville,216634,268 SERVICE WY,"27,500",999,  ,2,1,0,2 ST,SANDY DETEMPLE,412-521-5500,13220,"25,300",12/14/1998,  ,52101
Sold,EAL,202004,Lawrenceville,238359,3823 HOWLEY ST,"27,500",999,204248,2,1,0,2 ST,SCATS,412-661-9080,27301,"20,000",06/08/1999,  ,27301
Sold,EAL,202004,Lawrenceville,19174,4219 POST ST,"27,000",999,  ,2,1,0,2 ST,SCATS SCATENA,412-661-9080,27301,"25,000",09/15/1995,  ,58201
Sold,EAL,202004,Lawrenceville,111672,4829 PLUM WY,"27,000",999,  ,2,1,0,OVER 2,SANDY DETEMPLE,412-521-5500,13220,"28,000",08/23/1996,  ,62201
Sold,EAL,202004,Lawrenceville,835570,5154 Natrona Way,"27,000",100,200327,2,1,  ,2 ST,agent,412-559-1500,13608,"24,900",09/13/2010,200327,13608
Sold,EAL,202004,Lawrenceville,16941,5257 WICKLIFF ST,"26,900",95,  ,2,1,0,2 ST,DEBBIE,412-782-6785,17801,"25,500",06/28/1996,  ,17801
Sold,EAL,202004,Lawrenceville,517914,331 Main Street,"26,900",999,201708,3,1,  ,OVER 2,Broker,412-551-5800,27901,"30,000",08/04/2004,  ,73401
Sold,EAL,202004,Lawrenceville,200895,810 53RD ST,"26,900",999,205050,3,1,0,2 ST,PAULINE/GEORGE,412-241-4200,67301,"22,000",04/30/1999,  ,13402
Sold,EAL,202004,Lawrenceville,355720,125 BANNER WY,"26,900",100,205061,3,1,1,OVER 2,LISTING AGENT,412-681-0042,56301,"21,000",09/20/2002,  ,56301
Sold,EAL,202004,Lawrenceville,351727,4822 BLACKBERRY WY,"26,500",999,201105,4,1,0,2 ST,SANDY X213,412-521-5500,13220,"20,500",12/20/2001,  ,13220
Sold,EAL,202004,Lawrenceville,316459,5210 NATRONA WY,"26,500",999,209050,4,2,0,2 ST,PAUL V. RYMS,412-687-7010,58201,"19,500",06/08/2001,  ,58201
Sold,EAL,202004,Lawrenceville,706410,132 Banner Way,"26,500",999,206008,3,1,  ,OVER 2,Floor Agent,724-335-5681,77101,"27,100",01/31/2008,  ,13634
Sold,EAL,202004,Lawrenceville,627425,123 53RD STREET,"26,500",106,203692,3,1,  ,2 ST,AGENT,412-487-3200,15101,"20,500",08/11/2006,  ,15105
Sold,EAL,202004,Lawrenceville,901378,5415 NATRONA,"26,500",  ,209843,2,1,1,2 ST,JOHN LIPNER,412-600-8747,74601,"26,500",03/28/2012,  ,74601
Sold,EAL,202004,Lawrenceville,405549,306 38 St.,"26,000",999,204173,3,1,1,OVER 2,Nancy Reis,412-512-6053,58201,"25,000",08/05/2002,  ,58201
Sold,EAL,202004,Lawrenceville,499998,5212 Dresden Way,"26,000",999,208726,2,1,0,2 ST,Frank or Ann,412 782 6826,13620,"19,500",10/01/2004,201105,13220
Sold,EAL,202004,Lawrenceville,593801,30th St.,"26,000",  ,213139,4,2,1,OVER 2,DANA CHALFANT,412 491 5878,13402,"15,000",01/03/2006,  ,13402
Sold,EAL,202004,Lawrenceville,801872,375 44th St,"26,000",109,223001,3,2,  ,OVER 2,Brett Chupinka,724-554-0978,76901,"46,000",12/28/2009,216062,73401
Sold,EAL,202004,Lawrenceville,338631,4214 POST ST,"25,900",121,208013,2,1,0,OVER 2,C GUNZBURG,412-363-4000,13634,"24,500",01/31/2002,  ,13634
Sold,EAL,202004,Lawrenceville,289923,297 46TH ST,"25,900",110,207008,2,1,0,2 ST,MARILYN X250,412-521-2222,13604,"23,500",12/14/2000,  ,13604
Sold,EAL,202004,Lawrenceville,311798,3451 LIGONIER ST,"25,900",999,202893,4,1,0,OVER 2,PHIL MARCUS,412-422-1923,67301,"21,500",01/26/2001,  ,69901
Sold,EAL,202004,Lawrenceville,248110,363 44TH ST,"25,900",109,207595,2,1,0,2 ST,LYNN BRADY,724-327-5600,15134,"19,000",11/03/1999,  ,22701
Sold,EAL,202004,Lawrenceville,96422,3634 MINTWOOD ST,"25,900",999,  ,3,1,0,2 ST,BONNIE BARICH,412-821-5718,15101,"22,500",09/18/1995,  ,13409
Sold,EAL,202004,Lawrenceville,127146,134 42ND ST,"25,900",999,  ,3,1,0,OVER 2,LISTOR,412-682-3452,27301,"21,750",02/11/1997,  ,27301
Sold,EAL,202004,Lawrenceville,511062,5250 HOLMES,"25,900",  ,204445,2,1,  ,2 ST,PAUL SIEBERT,412-242-1077,35901,"24,400",08/13/2004,  ,35901
Sold,EAL,202004,Lawrenceville,516224,5629 Carnegie,"25,900",999,212537,2,1,1,2 ST,PAM HELBLING,412-600-2718,15101,"26,000",08/20/2004,  ,13634
Sold,EAL,202004,Lawrenceville,626358,151 Home St,"25,900",  ,206008,2,1,0,OVER 2,office,724-335-5681,77101,"36,000",08/25/2006,  ,77201
Sold,EAL,202004,Lawrenceville,853137,5232 KEYSTONE,"25,900",99,209843,3,1,  ,OVER 2,John Lipner,412-600-8747,74601,"23,084",02/25/2011,  ,73401
Sold,EAL,202004,Lawrenceville,272396,4214 OPOST ST,"25,876",999,206987,4,1,0,OVER 2,AGENT,412-367-8000,13202,"17,300",12/13/1999,  ,13202
Sold,EAL,202004,Lawrenceville,837649,5157 KEYSTONE,"25,500",  ,217785,3,  ,  ,OVER 2,DONNA,412-475-0995,58201,"23,000",01/13/2011,  ,11102
Sold,EAL,202004,Lawrenceville,437633,4817 Hatfield St.,"25,300",999,222483,2,1,  ,OVER 2,Nancy Reis,412-512-6053,58201,"16,500",06/10/2003,  ,58201
Sold,EAL,202004,Lawrenceville,402115,5436 NATRONA WAY,"25,000",999,211624,2,0,1,2 ST,MARIAN MCGINLE,412-521-2222,13604,"17,000",11/26/2002,  ,13220
Sold,EAL,202004,Lawrenceville,328166,4923 BUTLER ST,"25,000",999,201105,3,1,1,OVER 2,SANDY X 213,412-521-5500,13220,"20,000",03/12/2001,  ,13220
Sold,EAL,202004,Lawrenceville,418894,207-Rear 57th  Rear st,"25,000",999,222483,2,1,1,2 ST,Nancy Reis,412-512-6053,58201,"6,000",10/02/2002,  ,58201
Sold,EAL,202004,Lawrenceville,280605,5337 39 DRESDEN WY,"25,000",999,204173,4,2,0,OTHER,PAUL RYMS,412-687-7010,58201,"20,000",02/29/2000,  ,11201
Sold,EAL,202004,Lawrenceville,287374,816 MCCANDLESS AV,"25,000",999,  ,4,2,0,OVER 2,TERRY TAGUE,412-521-7050,19701,"20,000",04/28/2000,  ,19701
Sold,EAL,202004,Lawrenceville,37994,4212 POST ST,"25,000",999,  ,4,1,1,OVER 2,JACK BAILLIE,412-821-4149,15101,"18,000",04/29/1996,  ,15101
Sold,EAL,202004,Lawrenceville,49078,256 46TH ST,"25,000",70,  ,3,1,0,2 ST,JEANNE PAGER,412-645-1369,17801,"25,175",02/29/1996,  ,17801
Sold,EAL,202004,Lawrenceville,74695,120 FORTYFIRST ST,"25,000",114,  ,3,1,0,OVER 2,SANDY DETEMPLE,412-521-5500,13220,"23,500",04/28/1995,  ,13220
Sold,EAL,202004,Lawrenceville,209201,129 41ST ST,"25,000",999,  ,2,1,0,OVER 2,SANDY DETEMPLE,412-521-5500,13220,"22,000",11/27/1998,  ,13220
Sold,EAL,202004,Lawrenceville,110855,5224 NATRONA WY,"25,000",999,  ,2,1,0,OVER 2,TODD OR KIM,412-781-0403,29301,"25,000",10/30/1996,  ,29301
Sold,EAL,202004,Lawrenceville,661919,157 Locarna,"25,000",  ,200152,2,1,  ,2 ST,M.Bacharach,412-874-8465,13409,"25,000",12/14/2007,  ,13640
Sold,EAL,202004,Lawrenceville,163230,5110 DUNCAN ST,"25,000",999,  ,3,1,0,OVER 2,SANDY DETEMPLE,412-521-5500,13220,"20,000",11/20/1997,  ,15122
Sold,EAL,202004,Lawrenceville,175695,3640 LIBERTY AV,"25,000",999,  ,3,1,1,2 ST,LISTING AGENT,412-681-0042,56301,"18,000",03/17/1998,  ,56301
Sold,EAL,202004,Lawrenceville,182322,3817 HOWLEY ST,"25,000",999,  ,3,1,0,2 ST,SCATS,412-661-9080,27301,"22,500",02/20/1998,  ,27301
Sold,EAL,202004,Lawrenceville,193341,147 40TH ST,"25,000",999,202893,3,1,0,OVER 2,PHIL MARCUS,412-422-1923,67301,"18,500",07/17/1998,  ,67301
Sold,EAL,202004,Lawrenceville,210822,5122 KEYSTONE ST,"25,000",999,  ,3,1,1,OVER 2,MAVA RYMS,412-687-7070,58201,"15,000",10/29/1998,  ,58201
Sold,EAL,202004,Lawrenceville,232664,235 38TH. ST,"25,000",999,203932,2,1,0,2 ST,LORI OR STEVE,412-621-3490,13220,"22,000",07/26/1999,  ,18901
Sold,EAL,202004,Lawrenceville,429176,5260 Holmes,"25,000",999,209625,2,1,  ,2 ST,MARIANNE WHITE,412-661-5311,27701,"25,000",10/10/2003,  ,27701
Sold,EAL,202004,Lawrenceville,701472,127.5 Almond Way,"25,000",999,209550,3,1,  ,OVER 2,Vac-Kathy cell,412-303-8731,13640,"22,000",11/30/2007,  ,67301
Sold,EAL,202004,Lawrenceville,470397,5220 Carnegie,"25,000",103,202841,3,1,  ,2 ST,Gloria Tubridy,724 612 6789,13214,"20,000",05/25/2004,  ,73401
Sold,EAL,202004,Lawrenceville,483902,5322 Natrona Way REDUCED!,"25,000",100,213853,2,1,1,2 ST,Agent,412-980-8599,74201,"23,500",10/22/2004,  ,13208
Sold,EAL,202004,Lawrenceville,674774,156 Home,"25,000",117,205050,2,1,  ,2 ST,Pauline/George,412-241-4200,67301,"25,000",06/01/2007,205050,67301
Sold,EAL,202004,Lawrenceville,898426,164 Lodi Way,"25,000",  ,215594,2,0,0,2 ST,Justin,412-418-0596,13409,"27,000",01/30/2012,207628,13220
Sold,EAL,202004,Lawrenceville,931284,3706 Mintwood,"25,000",999,202893,4,  ,  ,OVER 2,Phil Marcus,412-422-1923,61801,"25,000",05/31/2013,202893,61801
Sold,EAL,202004,Lawrenceville,400824,129 Home St,"24,900",999,206008,3,1,1,OVER 2,JimFazio,7243355681,77101,"17,500",02/11/2002,  ,77101
Sold,EAL,202004,Lawrenceville,488210,162 41st Street,"24,900",  ,212686,2,1,  ,OVER 2,AGENT,412-303-8865,23701,"23,000",01/29/2004,  ,13634
Sold,EAL,202004,Lawrenceville,313641,4838 HATFIELD ST,"24,900",90,204485,2,1,0,OVER 2,AGENT/VACANT,724-325-1000,21901,"21,000",01/09/2001,  ,21901
Sold,EAL,202004,Lawrenceville,306785,5120 BUTLER ST,"24,900",999,206382,4,1,0,OVER 2,ANTHONY IOLE,412-828-5521,30301,"25,900",10/05/2000,  ,30301
Sold,EAL,202004,Lawrenceville,315855,3452 LIGONIER ST,"24,900",999,203533,4,1,0,2 ST,DAN O'TOOLE,412-823-2440,72301,"24,000",11/30/2000,  ,13702
Sold,EAL,202004,Lawrenceville,253362,264 38-TH ST,"24,900",999,209266,2,1,0,OVER 2,NIKOLOVA X275,412-833-5676,13608,"21,000",02/09/2000,  ,69901
Sold,EAL,202004,Lawrenceville,240592,320 37TH ST,"24,900",999,206358,2,2,0,2 ST,CHAR ROSEN-PGR,412-590-2743,67301,"20,500",04/14/1999,  ,67301
Sold,EAL,202004,Lawrenceville,93542,306 39TH ST,"24,900",90,  ,3,1,1,2 ST,THELMA OR DAVE,412-621-1642,13702,"23,000",07/24/1995,  ,13220
Sold,EAL,202004,Lawrenceville,148644,5604 DUNCAN ST 0,"24,900",999,  ,3,1,0,2 ST,BILL NIZIOL,412-885-8012,13608,"25,000",06/30/1997,  ,13422
Sold,EAL,202004,Lawrenceville,189671,183 38TH ST,"24,900",100,  ,4,1,1,2 ST,TERRY HUDON,412-361-4000,13409,"16,000",09/24/1998,  ,13409
Sold,EAL,202004,Lawrenceville,212656,4314 FOSTER ST,"24,900",90,  ,2,1,0,2 ST,TENANT -CINDY,412-688-0386,15137,"21,500",09/11/1998,  ,67301
Sold,EAL,202004,Lawrenceville,469734,5415 Natrona Way,"24,900",999,202893,2,1,  ,2 ST,Phil Marcus,412-422-1923,67301,"22,000",09/30/2003,  ,13640
Sold,EAL,202004,Lawrenceville,669824,610 McCANDLESS,"24,900",  ,201234,3,1,  ,OVER 2,HERSHEY DUGAN,412-363-4000,13634,"23,000",07/27/2007,201234,13634
Sold,EAL,202004,Lawrenceville,608743,5261 Duncan St,"24,900",86,202170,2,1,  ,2 ST,Anna Call & Go,412-885-8530,15130,"20,000",08/25/2006,  ,77001
Sold,EAL,202004,Lawrenceville,596194,5228 Keystone Dr.,"24,900",999,204717,2,1,  ,2 ST,Cyndie,412-351-8882,11201,"20,000",02/24/2006,  ,44301
Sold,EAL,202004,Lawrenceville,687453,176 LODI WAY,"24,900",999,205499,2,1,  ,2 ST,SANDY R,412-403-6242,67301,"21,500",09/17/2007,  ,13603
Sold,EAL,202004,Lawrenceville,540865,4729 Hatfield St,"24,500",999,201105,3,1,  ,OVER 2,Sandy DeTemple,412-681-8191,13220,"27,500",06/08/2005,  ,67301
Sold,EAL,202004,Lawrenceville,348479,4025 EDEN WY,"24,500",92,206223,2,1,0,2 ST,R.DRESCHER,412-363-4000,13634,"18,000",11/16/2001,  ,13634
Sold,EAL,202004,Lawrenceville,132704,4908 HARRISON ST,"24,500",999,  ,4,1,0,OVER 2,SANDY DETEMPLE,412-521-5500,13220,"23,900",03/07/1997,  ,13220
Sold,EAL,202004,Lawrenceville,143976,161 COTTON WY,"24,500",999,205050,2,1,0,2 ST,PAULINE WAIDE,412-271-8600,67301,"15,500",08/27/1997,  ,67301
Sold,EAL,202004,Lawrenceville,172620,228 42ND ST,"24,500",999,  ,2,1,1,2 ST,SANDY DETEMPLE,412-521-5500,13220,"22,000",06/24/1998,  ,13409
Sold,EAL,202004,Lawrenceville,172927,151 43 1/2 ST,"24,500",999,  ,3,1,0,OVER 2,OWNER,412-683-5610,13209,"14,500",01/15/1998,  ,13209
Sold,EAL,202004,Lawrenceville,177103,3830 LIBERTY AV,"24,500",999,  ,2,1,0,2 ST,SCATS,412-661-9080,27301,"17,000",11/14/1997,  ,27301
Sold,EAL,202004,Lawrenceville,516123,610 McCandless Avenue,"24,500",  ,200093,3,1,  ,2 ST,Vacant LB,412-422-3430,73401,"22,000",10/15/2004,  ,13634
Sold,EAL,202004,Lawrenceville,859727,5316 Duncan St,"24,500",  ,206008,3,1,1,OVER 2,Floor Agent,724-335-5681,77101,"24,500",05/20/2011,  ,79101
Sold,EAL,202004,Lawrenceville,269988,180.5 46TH ST,"24,000",999,200914,2,1,0,OVER 2,AGENT AT X209,412-373-8870,13611,"23,000",12/17/1999,  ,13608
Sold,EAL,202004,Lawrenceville,289793,229 42ND ST,"24,000",69,205061,2,1,0,2 ST,LISTING AGENT,412-681-0042,56301,"18,400",05/26/2000,  ,69901
Sold,EAL,202004,Lawrenceville,168981,236 57TH ST,"24,000",999,  ,2,1,0,2 ST,SCATS,412-661-9080,27301,"15,000",10/20/1997,  ,27301
Sold,EAL,202004,Lawrenceville,667746,5309 Duncan Street,"24,000",999,210564,2,1,  ,2 ST,Gerry Miller,724-859-6704,58201,"20,000",06/07/2007,  ,13601
Sold,EAL,202004,Lawrenceville,296050,4021 EDEN WAY,"23,900",999,206306,2,1,0,2 ST,AGENT,412-487-3200,15101,"20,000",04/06/2001,  ,63001
Sold,EAL,202004,Lawrenceville,242980,5246- 48 NATRONA WY,"23,900",999,204173,2,2,0,OVER 2,PAUL RYMS,412-687-7010,58201,"16,000",10/11/1999,  ,58201
Sold,EAL,202004,Lawrenceville,319152,135 43RD ST,"23,900",999,206358,4,1,0,OVER 2,CHAR ROSEN-PGR,412-590-2743,67301,"19,200",12/21/2000,  ,13220
Sold,EAL,202004,Lawrenceville,422473,5317 KEYSTONE STREET,"23,900",999,201105,2,1,  ,OVER 2,SANDY DETEMPLE,412-681-8191,13220,"21,000",09/19/2002,  ,13220
Sold,EAL,202004,Lawrenceville,51280,5164 NATRONA WY,"23,900",999,  ,2,1,0,OVER 2,AGENT,412-366-9972,49301,"16,000",07/31/1996,  ,15122
Sold,EAL,202004,Lawrenceville,150273,523 FIFTY 3RD ST,"23,900",97,  ,2,1,0,2 ST,MARY PFEIFFER,412-366-1600,13601,"18,000",08/27/1997,  ,27301
Sold,EAL,202004,Lawrenceville,153939,129 LOCARNA WY,"23,900",999,  ,2,1,0,2 ST,LA,412-327-1044,13611,"20,000",01/30/1998,  ,15105
Sold,EAL,202004,Lawrenceville,178725,3830 MINTWOOD ST,"23,900",97,  ,2,1,0,OVER 2,HOPE FELDMAN,412-574-1443,52101,"20,000",08/19/1998,  ,13418
Sold,EAL,202004,Lawrenceville,344402,3823 CLEMENT WY,"23,500",999,204173,2,0,1,OVER 2,AGENT,412-687-7010,58201,"16,250",07/06/2001,  ,13631
Sold,EAL,202004,Lawrenceville,320315,4219 GARWOOD WY,"23,500",999,201105,2,1,1,OVER 2,SANDYX213,412-521-5500,13220,"19,000",02/23/2001,  ,69901
Sold,EAL,202004,Lawrenceville,285953,140 44 TH ST,"23,500",999,201105,2,1,0,OVER 2,SANDY DETEMPLE,412-521-5500,13220,"17,000",05/31/2000,  ,27301
Sold,EAL,202004,Lawrenceville,449170,913 McCandlessAve,"23,500",99,212448,3,1,  ,2 ST,Barbara Katz,412-363-4000,13634,"18,000",09/03/2003,  ,74001
Sold,EAL,202004,Lawrenceville,58289,3831 LIBERTY AV,"23,500",999,  ,3,1,0,2 ST,TENANT,412-681-9402,48805,"25,000",03/31/1995,  ,48805
Sold,EAL,202004,Lawrenceville,444963,5407 Carnegie,"23,500",999,201105,2,1,  ,OVER 2,Sandy DeTemple,412-681-8191,13220,"22,500",06/12/2003,  ,74001
Sold,EAL,202004,Lawrenceville,523063,5315 Wickliff,"23,500",  ,210386,2,1,  ,2 ST,Agent,412-366-7875,10201,"20,500",04/27/2005,  ,13630
Sold,EAL,202004,Lawrenceville,565659,5225 KEYSTONE,"23,500",  ,212642,3,1,  ,OVER 2,LUKE,X19,74601,"18,000",11/04/2005,  ,15121
Sold,EAL,202004,Lawrenceville,479596,4213 Dunkeld  Way,"23,400",113,201231,2,1,  ,2 ST,Jon or Alyce,412-731-7990,62201,"23,400",01/12/2004,  ,10000
Sold,EAL,202004,Lawrenceville,274257,913 E MCCANDLESS AV 913,"23,000",99,222164,3,1,1,2 ST,TIM GORMAN,412-363-4000,13634,"17,500",04/14/2000,  ,13634
Sold,EAL,202004,Lawrenceville,210400,153 43 1/2 ST,"23,000",999,200195,2,1,0,OVER 2,OWNER/AGENTS,724-934-3337,15105,"19,000",08/03/1998,  ,67301
Sold,EAL,202004,Lawrenceville,586351,5434 NATRONA WAY,"23,000",  ,210333,3,1,  ,2 ST,CHRIS/DARLENE,412-856-2000,11201,"14,000",05/05/2006,  ,15137
Sold,EAL,202004,Lawrenceville,725301,157 45TH STREET,"22,900",108,204807,3,1,1,OVER 2,MLS LOCKBOX,412-366-9972,49301,"28,500",11/14/2008,  ,13604
Sold,EAL,202004,Lawrenceville,8714,3638 MINTWOOD ST,"22,900",999,  ,3,2,0,2 ST,THORNTON/AGENT,412-856-2000,11201,"18,500",06/19/1996,  ,11201
Sold,EAL,202004,Lawrenceville,320610,4096 HOWLEY ST,"22,900",999,207519,2,1,0,2 ST,JOANNE,412-949-3459,13426,"13,000",12/15/2000,  ,13426
Sold,EAL,202004,Lawrenceville,300411,238 45TH ST,"22,900",999,205911,4,1,0,OVER 2,BOB M EXT 215,412-884-2900,40701,"17,500",07/25/2000,  ,11201
Sold,EAL,202004,Lawrenceville,487244,5255 Keystone Street,"22,900",83,205911,2,1,  ,2 ST,Bob Moncavage,412-819-0777,80901,"18,000",06/30/2004,  ,13205
Sold,EAL,202004,Lawrenceville,560604,4020 WILLOW STREET,"22,900",100,204949,3,1,0,OVER 2,JAMES UHLER,412-635-0623,77001,"22,000",06/30/2005,  ,73401
Sold,EAL,202004,Lawrenceville,580140,5262 Wickliff St,"22,900",  ,210386,2,1,  ,2 ST,Agent,412 366 2996,10201,"22,900",03/10/2006,  ,72602
Sold,EAL,202004,Lawrenceville,944363,5241 NATRONA WAY,"22,900",113,209843,3,1,  ,2 ST,JOHN LIPNER,412-600-8747,74601,"20,500",04/17/2013,  ,52101
Sold,EAL,202004,Lawrenceville,484481,3454/3455 Ligonier/Denny,"22,500",999,205050,3,1,  ,OTHER,Pauline/George,412-241-4200,67301,"22,000",02/26/2004,  ,67301
Sold,EAL,202004,Lawrenceville,460169,238 43rd St,"22,500",999,201105,4,1,  ,OVER 2,Sandy DeTemple,412-681-8191,13220,"16,000",08/29/2003,  ,57601
Sold,EAL,202004,Lawrenceville,349582,5227 CARNEGIE ST,"22,500",999,204173,3,1,0,OVER 2,AGENT,412-687-7010,58201,"12,995",08/23/2001,  ,13631
Sold,EAL,202004,Lawrenceville,608721,5144 Kent Way,"22,500",999,214463,3,1,1,OVER 2,Linda Kotchey,412-780-7150,13620,"14,600",11/13/2006,201064,35901
Sold,EAL,202004,Lawrenceville,423858,5310 1/2 Natrona Way,"22,500",90,200093,3,1,0,OVER 2,Phil Anthony,412-370-0572,73401,"22,500",08/30/2002,  ,73401
Sold,EAL,202004,Lawrenceville,646928,311.5 Service Way,"22,500",999,213181,2,1,  ,OVER 2,Mike Vietmeier,412-276-1046,27401,"16,000",12/26/2006,  ,11201
Sold,EAL,202004,Lawrenceville,516621,3816 Howley,"22,000",999,201105,4,1,  ,OVER 2,Sandy DeTemple,412-681-8191,13220,"20,000",11/30/2004,  ,15147
Sold,EAL,202004,Lawrenceville,321278,4742 HATFIELD ST,"22,000",90,201231,3,1,0,2 ST,HUD LISTOR,412-731-7990,62201,"20,830",02/02/2001,  ,10000
Sold,EAL,202004,Lawrenceville,635604,5158 Carnegie Street,"22,000",116,210127,4,2,  ,2 ST,Choice Homes,412-731-7990,62201,"22,000",10/16/2006,  ,13411
Sold,EAL,202004,Lawrenceville,193135,174 42ND ST,"22,000",999,205050,3,2,0,OVER 2,PAULINE WAIDE,412-241-4200,67301,"18,500",08/24/1998,  ,15137
Sold,EAL,202004,Lawrenceville,236995,3440 LIGONIER ST,"22,000",119,203162,3,1,0,2 ST,LIST AGENT,412-963-7655,13620,"16,000",05/07/1999,  ,13620
Sold,EAL,202004,Lawrenceville,726167,5141 Kent Way,"22,000",999,204627,4,1,  ,OVER 2,Norma Imhof,412-915-6081,15105,"8,000",06/26/2008,  ,70601
Sold,EAL,202004,Lawrenceville,315183,3924 WOOLSLAYER WY,"21,900",100,204334,3,1,0,OVER 2,VAC/LB,412-362-5530,27701,"18,000",04/24/2001,  ,27701
Sold,EAL,202004,Lawrenceville,677799,410 Hancock St,"21,900",  ,208019,2,1,  ,OVER 2,SOLD,4125637200,27902,"19,000",08/17/2007,  ,10201
Sold,EAL,202004,Lawrenceville,477053,4410 Eden Way,"21,500",999,201105,2,1,  ,OVER 2,Sandy DeTemple,412-681-8191,13220,"20,600",10/20/2003,  ,13418
Sold,EAL,202004,Lawrenceville,236051,5224 CARNEGIE ST,"21,500",999,204173,2,1,0,OVER 2,AGENT,412-687-7010,58201,"19,100",04/16/1999,  ,58201
Sold,EAL,202004,Lawrenceville,601290,5123 KENT WAY,"21,500",999,213261,2,1,0,2 ST,ERIC DAVENPORT,724-758-0910,77001,"20,500",08/23/2006,  ,35901
Sold,EAL,202004,Lawrenceville,411159,290 46th st,"21,000",112,204807,3,1,  ,2 ST,rick/marian t,412-366-9972,49301,"23,000",06/03/2002,  ,49301
Sold,EAL,202004,Lawrenceville,288842,5107 LOTUS WY,"21,000",100,209347,3,1,1,OVER 2,M JOHNSTON X43,412-963-6301,13402,"16,000",10/13/2000,  ,22701
Sold,EAL,202004,Lawrenceville,651671,5328.5 Dresden Way,"21,000",  ,213819,4,1,  ,2 ST,Mark Myers,412-952-2581,13631,"15,900",02/07/2007,  ,13220
